model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
qwen35_9b,chain_of_thought_trace,one_shot,capped,union,100,4.762839671574766,0.7166833721833722,0.6081977580887429,0.6483354143181295,0.29417076332543696,0.13321981547543968,0.1853557754849727,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17024759850314367
qwen35_9b,chain_of_thought_trace,one_shot,uncapped,approach,100,5.57041109844693,0.6162971287663743,0.8409628427128425,0.6713355071956687,0.18186851930542314,0.09941825733527955,0.1480218366894651,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2981565841444182
qwen35_9b,chain_of_thought_trace,one_shot,uncapped,challenge,100,5.57041109844693,0.49696987191552416,0.6113333333333332,0.5021981629481627,0.2094547496355266,0.0845517241922435,0.1541439956543898,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2172819072466044
qwen35_9b,chain_of_thought_trace,one_shot,uncapped,outcome,100,5.57041109844693,0.6677749208995337,0.8554440836940839,0.7096642649289703,0.24048247294678082,0.12554272839756475,0.19058411230333794,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.23788745763175478
qwen35_9b,chain_of_thought_trace,one_shot,uncapped,union,100,5.57041109844693,0.6025410567990861,0.8055662359095856,0.6737804032286197,0.21973320069793753,0.10466059205845321,0.14425319598499337,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21135017800312292
qwen35_9b,contrastive_joint,one_shot,capped,approach,100,3.951463772751158,0.6970000000000002,0.6445292207792208,0.6466459210723912,0.23607230321082684,0.12789430463666446,0.18891025299538547,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.25726816783849765
qwen35_9b,contrastive_joint,one_shot,capped,challenge,100,3.951463772751158,0.5891666666666667,0.5153174603174602,0.512027583527583,0.24763483031333564,0.09719883829870532,0.18379428679052448,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1876316161104697
qwen35_9b,contrastive_joint,one_shot,capped,outcome,100,3.951463772751158,0.8075000000000001,0.6694974747474747,0.7069842379842375,0.2996861397627534,0.14787160693569032,0.2336656449915931,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19480592494349971
qwen35_9b,contrastive_joint,one_shot,capped,union,100,3.951463772751158,0.7181981351981347,0.6095768681427757,0.6502365690716373,0.2949759512492042,0.13435284921430374,0.18410217298345583,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1715012010046605
qwen35_9b,contrastive_joint,one_shot,uncapped,approach,100,4.622683541050646,0.6129629785101753,0.8106926406926404,0.6575195080336631,0.1821308417990322,0.1015537712963826,0.14822625386173027,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.29795216697215315
qwen35_9b,contrastive_joint,one_shot,uncapped,challenge,100,4.622683541050646,0.5222720694338342,0.5839444444444445,0.5009210985626591,0.2183939493833403,0.08777109170265192,0.16099747987050467,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21042842303048953
qwen35_9b,contrastive_joint,one_shot,uncapped,outcome,100,4.622683541050646,0.7642164793410926,0.7793488455988458,0.7403138343138339,0.27445824315522105,0.14020182130362,0.21674621347299708,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2117253564620958
qwen35_9b,contrastive_joint,one_shot,uncapped,union,100,4.622683541050646,0.6168279269318908,0.7564163392805873,0.6620207133437367,0.2311842770764928,0.10702885708577078,0.15026632924827482,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2053370447398415
qwen35_9b,contrastive_joint,zero_shot,capped,approach,100,2.5481829633458983,0.6575000000000003,0.6257510822510821,0.6190999311146367,0.22664768842646144,0.12112424432982646,0.18113509092137303,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2650433299125103
qwen35_9b,contrastive_joint,zero_shot,capped,challenge,100,2.5481829633458983,0.5525000000000001,0.4989999999999998,0.4894638694638691,0.2465714466524789,0.09573576561259226,0.18386011150277745,0.4220026765441394,0.226199582941474,0.37142590290099414,0.18756579139821666
qwen35_9b,contrastive_joint,zero_shot,capped,outcome,100,2.5481829633458983,0.7983333333333336,0.6695883838383838,0.7041826506826502,0.2968183419987094,0.1465358259593303,0.23160183298286577,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19686973695222698
qwen35_9b,contrastive_joint,zero_shot,capped,union,100,2.5481829633458983,0.6966900321900321,0.6044420611712811,0.6374600909916381,0.2890035501698768,0.1316564868864346,0.18278995096613573,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17281342302198063
qwen35_9b,contrastive_joint,zero_shot,uncapped,approach,100,3.450758866550168,0.545099100683538,0.8451883116883114,0.6172940835650568,0.16129213502527967,0.08791679171566884,0.13144170237215455,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3147367184617288
qwen35_9b,contrastive_joint,zero_shot,uncapped,challenge,100,3.450758866550168,0.4745998343761502,0.5849126984126984,0.4690724204988909,0.20211531320504472,0.07957603842410543,0.14850652846858317,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22291937443241105
qwen35_9b,contrastive_joint,zero_shot,uncapped,outcome,100,3.450758866550168,0.7365076785959139,0.8111107503607503,0.7356137040347565,0.26687392940707894,0.13672806750120828,0.2087062412326103,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21976532870248264
qwen35_9b,contrastive_joint,zero_shot,uncapped,union,100,3.450758866550168,0.5777023404595627,0.8035032813501982,0.6528680187403505,0.21157559553268154,0.0993820450683708,0.13960542770774992,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2159979462803663
qwen35_9b,explanation_based,one_shot,capped,approach,100,3.8900932389020455,0.6853333333333333,0.6420292207792209,0.6387555614320315,0.2297003026563927,0.12429362512986873,0.18368182151539275,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26249659931849056
qwen35_9b,explanation_based,one_shot,capped,challenge,100,3.8900932389020455,0.565,0.518956349206349,0.5067490842490838,0.2388113657058946,0.09309910556043809,0.1747625634663957,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19666333943459846
qwen35_9b,explanation_based,one_shot,capped,outcome,100,3.8900932389020455,0.7958333333333334,0.687330808080808,0.7107778887778884,0.2957581084099331,0.14708357612693473,0.23147347172204585,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.1969980982130469
qwen35_9b,explanation_based,one_shot,capped,union,100,3.8900932389020455,0.7114607337107336,0.6200998025097503,0.6526055816989144,0.2890626581211576,0.1318746485049498,0.18136985903579714,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17423351495231926
qwen35_9b,explanation_based,one_shot,uncapped,approach,100,4.60027459554025,0.5989000521894527,0.7990360750360748,0.6427886518277515,0.18038159251214494,0.10042897512350463,0.14716741330930405,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.29901100752457926
qwen35_9b,explanation_based,one_shot,uncapped,challenge,100,4.60027459554025,0.49672510822510835,0.589734126984127,0.4932106524366584,0.2069793192373961,0.08080289158023922,0.1497716806764849,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2216542222245094
qwen35_9b,explanation_based,one_shot,uncapped,outcome,100,4.60027459554025,0.7494597230255124,0.7958488455988457,0.7404294473642296,0.2715013689592064,0.13854976639972091,0.21320804548284802,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2152635244522449
qwen35_9b,explanation_based,one_shot,uncapped,union,100,4.60027459554025,0.6075535024594596,0.7623165570986942,0.6588655835892474,0.2266797625488829,0.10526634836852052,0.14812365496279037,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20747971902532594
qwen35_9b,explanation_based,zero_shot,capped,approach,100,2.5187019885354673,0.6608333333333336,0.6405772005772005,0.6264245117627465,0.22109681660275846,0.11672823059645249,0.1767491436690852,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2694292771647979
qwen35_9b,explanation_based,zero_shot,capped,challenge,100,2.5187019885354673,0.54,0.5324285714285713,0.5045677655677653,0.23843562281979394,0.09139242559308076,0.17544370731195483,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19598219558903934
qwen35_9b,explanation_based,zero_shot,capped,outcome,100,2.5187019885354673,0.7825,0.6873383838383836,0.7041350316350313,0.29139399704285923,0.14381866117247408,0.2271716443931458,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20129992554194687
qwen35_9b,explanation_based,zero_shot,capped,union,100,2.5187019885354673,0.6935922965922966,0.6247418524532703,0.647668226637563,0.2833854873142386,0.1297938233164191,0.17792895515581875,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17767441883229756
qwen35_9b,explanation_based,zero_shot,uncapped,approach,100,3.475453642947832,0.5288369242577391,0.847977994227994,0.609841332578314,0.1572784810999707,0.08601833851003518,0.12837534205292292,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.31780307878096037
qwen35_9b,explanation_based,zero_shot,uncapped,challenge,100,3.475453642947832,0.4280045668985297,0.6083174603174604,0.4608948983194507,0.18932392653370175,0.07396677740837501,0.1391492522583125,0.4220026765441394,0.226199582941474,0.37142590290099414,0.23227665064268163
qwen35_9b,explanation_based,zero_shot,uncapped,outcome,100,3.475453642947832,0.7127417990506225,0.8195393217893219,0.7270607466946136,0.25878025720761405,0.13378533853970637,0.20488662412580733,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22358494580928556
qwen35_9b,explanation_based,zero_shot,uncapped,union,100,3.475453642947832,0.5638207224564978,0.8099308224063063,0.648400295433975,0.20797463386448134,0.09868020164992103,0.1373139386446879,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21828943534342835
qwen35_9b,least_to_most,one_shot,capped,approach,100,3.964139978805324,0.6613333333333336,0.633680375180375,0.6211187897070245,0.2250687539904512,0.11972411107849583,0.17960669677892951,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26657172405495383
qwen35_9b,least_to_most,one_shot,capped,challenge,100,3.964139978805324,0.575,0.5211071428571428,0.5100843600843598,0.24459351202043686,0.0954551448906477,0.17983849123888965,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19158741166210455
qwen35_9b,least_to_most,one_shot,capped,outcome,100,3.964139978805324,0.7900000000000003,0.6786641414141412,0.7021350316350311,0.29606926519032906,0.14531462709568876,0.22974891215317875,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19872265778191398
qwen35_9b,least_to_most,one_shot,capped,union,100,3.964139978805324,0.698128316128316,0.6116248936466835,0.6415086097834215,0.28830481240938605,0.13130479500947428,0.18071192117091267,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17489145281720364
qwen35_9b,least_to_most,one_shot,uncapped,approach,100,4.613278583845823,0.5951209197069097,0.8175375180375177,0.6487358657904244,0.1766772773212097,0.0969942266700043,0.1444186054341941,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30175981539968916
qwen35_9b,least_to_most,one_shot,uncapped,challenge,100,4.613278583845823,0.48453410478410497,0.5991785714285713,0.4860908679058032,0.20281881046591949,0.07976653111308192,0.14777570208819898,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2236502008127952
qwen35_9b,least_to_most,one_shot,uncapped,outcome,100,4.613278583845823,0.7394180832926961,0.7996821789321791,0.7360434877013821,0.26983565986478053,0.13824251662376572,0.2109953660392956,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2174762038957973
qwen35_9b,least_to_most,one_shot,uncapped,union,100,4.613278583845823,0.6014576140635435,0.7765351011946277,0.6607039491451775,0.22316636313833604,0.10450330313866778,0.14636748538165262,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20923588860646367
qwen35_9b,least_to_most,zero_shot,capped,approach,100,2.6173088991455735,0.6248333333333334,0.6329419191919192,0.6055124711889414,0.21569321612304723,0.11354740832007862,0.1725048905700024,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2736735302638809
qwen35_9b,least_to_most,zero_shot,capped,challenge,100,2.6173088991455735,0.5733333333333334,0.5493690476190474,0.527283494283494,0.24892900422477535,0.09958645520576387,0.18649594691122126,0.4220026765441394,0.226199582941474,0.37142590290099414,0.18492995598977294
qwen35_9b,least_to_most,zero_shot,capped,outcome,100,2.6173088991455735,0.7658333333333335,0.6757474747474745,0.6909683649683646,0.29146508249166225,0.14388722469380347,0.22655165691364132,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20191991302145135
qwen35_9b,least_to_most,zero_shot,capped,union,100,2.6173088991455735,0.6868711288711288,0.6269964501947102,0.6454141533600728,0.28019905311899296,0.1288619774213534,0.17760181364748207,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17800156034063427
qwen35_9b,least_to_most,zero_shot,uncapped,approach,100,3.527655110958731,0.5215360433271825,0.8704072871572868,0.6118023578994929,0.1508268413546285,0.0823695137881315,0.12271799390970597,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3234604269241774
qwen35_9b,least_to_most,zero_shot,uncapped,challenge,100,3.527655110958731,0.42951416531524894,0.625079365079365,0.4682268580666276,0.18352939476903707,0.07216112090810425,0.13654994527133676,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2348759576296574
qwen35_9b,least_to_most,zero_shot,uncapped,outcome,100,3.527655110958731,0.6846945407533643,0.8236226551226552,0.7125781839357352,0.25339245032905633,0.129799416841483,0.19988529253429424,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22858627740079854
qwen35_9b,least_to_most,zero_shot,uncapped,union,100,3.527655110958731,0.5539825816240849,0.8267756948802676,0.6483606444067679,0.20102021373125034,0.09561137710226518,0.1335795594134768,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.22202381457463954
qwen35_9b,negative_aware,one_shot,capped,approach,100,3.992194798834389,0.7040000000000001,0.6495129870129871,0.653361641626347,0.23245564362439475,0.1249332608050155,0.18589385850868415,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2602845623251991
qwen35_9b,negative_aware,one_shot,capped,challenge,100,3.992194798834389,0.5758333333333333,0.5087896825396824,0.5023205128205125,0.24618568984438532,0.09535686226406721,0.18206254433273308,0.4220026765441394,0.226199582941474,0.37142590290099414,0.18936335856826111
qwen35_9b,negative_aware,one_shot,capped,outcome,100,3.992194798834389,0.7858333333333336,0.6824141414141414,0.7030556665556661,0.2957303945922957,0.144831262517215,0.2283197669684691,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20015180296662366
qwen35_9b,negative_aware,one_shot,capped,union,100,3.992194798834389,0.7161686369186365,0.6136934384489744,0.6516566830295163,0.2919807232513135,0.13316324334476795,0.18369350662309614,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17190986736502029
qwen35_9b,negative_aware,one_shot,uncapped,approach,100,4.610471325386316,0.6329202153606852,0.7878210678210675,0.6639437005446054,0.18827638835480073,0.1023843177369858,0.15068139620472418,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2954970246291591
qwen35_9b,negative_aware,one_shot,uncapped,challenge,100,4.610471325386316,0.5099538655788657,0.5694285714285714,0.48714514243926,0.21760028231788667,0.08457332844456004,0.15793749292516268,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21348840997583143
qwen35_9b,negative_aware,one_shot,uncapped,outcome,100,4.610471325386316,0.7532981038569274,0.7880155122655126,0.7402598889696073,0.27291297345817755,0.13897614006742143,0.2139897739152855,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21448179601980727
